text,labels
Employees such as Jane Doe are a credit to the University. I would willingly stand in line just to have her wait on me. She cheerfully helps me whenever I need it and always remembers my name. What a treat it is to deal with her. I am sure this will not be the only letter expressing these sentiments in her employee file. Please let her know how much she is appreciated. ,0
"I discovered an old audio tape you recorded years ago and loved it. Could you please send me information about other recordings you have made? I've enclosed a self-addressed envelope for your convenience. My address is:John Doe1600 Main StreetSpringfield, Kansas 12345Thank you for responding. I look forward to hearing from you. ",0
"Please consider me to work with you as a health/fitness specialist to support the development and delivery of corporate health and wellness programs. I am excited about the opportunity. I believe I would be a good fit for the R&M Health and Fitness position because of my past experience in corporate health and wellness programs and my BS degree in health. My additional abilities include:* skills in teaching group exercise classes and step instruction developed as an instructor at ABC Fitness.* skilled in overseeing daily operations, planning, promotion and evaluation of all health promotion programs as a result of my work at XYZ Fitness.* certification in CPR and First Aid since 2018.* excellent organization skills developed as a fitness specialist at ABC Fitness.* expertise in the use of computer programs acquired during my research assistantship at NC State.* a positive attitude in all fitness endeavors leading to strong interpersonal communication skills developed during my internship and following work at Total Fitness in 2017-2018.I am sending you my resume as a MS Word attachment. I will be happy to send any additional information you may require.I look forward to hearing from you and hopefully working with you soon. ",0
"We received your payment for $43.12 and thank you for your business. Although the check arrived without difficulty, the amount was not written in the appropriate areas. We have enclosed the check for your review or disposal, and request that you either return it completed or submit another. ",0
"After the two delightful evenings spent yesterday and the day before, I shall certainly not go out tonight, but will sit here at home and write to you. Besides, my Adele, my adorable and adored Adele, what have I not to tell you? O, God! for two days, I have been asking myself every moment if such happiness is not a dream. It seems to me that what I feel is not of earth. I cannot yet comprehend this cloudless heaven. You do not yet know, Adele, to what I had resigned myself. Alas, do I know it myself? Because I was weak, I fancied I was calm; because I was preparing myself for all the mad follies of despair, I thought I was courageous and resigned. Ah! let me cast myself humbly at your feet, you who are so grand, so tender and strong! I had been thinking that the utmost limit of my devotion could only be the sacrifice of my life; but you, my generous love, were ready to sacrifice for me the repose of yours. …You have been privileged to receive every gift from nature, you have both fortitude and tears. Oh, Adele, do not mistake these words for blind enthusiasm – enthusiasm for you has lasted all my life, and increased day by day. My whole soul is yours. If my entire existence had not been yours, the harmony of my being would have been lost, and I must have died — died inevitably. These were my meditations, Adele, when the letter that was to bring me hope of else despair arrived. If you love me, you know what must have been my joy. What I know you may have felt, I will not describe. My Adele, why is there no word for this but joy? Is it because there is no power in human speech to express such happiness? The sudden bound from mournful resignation to infinite felicity seemed to upset me. Even now I am still beside myself and sometimes I tremble lest I should suddenly awaken from this dream divine. Oh, now you are mine! At last you are mine! Soon — in a few months, perhaps, my angel will sleep in my arms, will awaken in my arms, will live there. All your thoughts at all moments, all your looks will be for me; all my thoughts, all my moments, all my looks, will be for you! My Adele! Adieu, my angel, my beloved Adele! Adieu! I will kiss your hair and go to bed. Still I am far from you, but I can dream of you. Soon perhaps you will be at my side. Adieu; pardon the delirium of your husband who embraces you, and who adores you, both for this life and another.",1
Your smile is the reward I want to get every day. It is the only thing that keeps me breathing beautifully.,1
"I am returning the house repair contract that indicates that my payments will start on May 15. You may recall I requested that the first payment be due on June 1, and that each payment thereafter also be due on the first of the month. I receive my salary at the end of the month and pay my financial obligations on the next day. Please change the contract to be in harmony with this schedule starting June 1. I will sign a revised contract and return it immediately. If you have any questions, please call me at 555-5555. Thank you for your courtesy in this matter. ",0
"We have been friends for a long time now. Every day spent with you is like a wonderland of surprises. I've stood back, watched and listened as you told me of your past loves. If you only knew that there is a true love waiting for you--patiently. A hug from you makes me feel brand new. But these are words I'll never say, and so I will just sit back, patiently waiting; loving you in silence.",1
"We received the defective model X100 printer you returned. Unfortunately this unit was one of a small lot that escaped final inspection. We have already issued a recall notice to other X100 owners--the first in our 15 years of operation.A new, tested X100 is being shipped to you by air courier. We trust the new unit will fully meet your expectations and we look forward to doing business with you again. ",0
"Subject: Payment of Doe account #555Please find enclosed my personal check for $150.00 dated March 15, 2018. Please apply it to my account and mail me an invoice reflecting my current balance. Thank you for your usual prompt service. ",0
"I am writing to inquire about employment opportunities with your company. I have been looking into several job opportunities in this field and am impressed with what your company has to offer. I possess a full range of capabilities that I could bring to your organization. My education and prior work experience have adequately prepared me for the demands of several positions in the administrative assistant field. I am a dedicated professional who is eager to take on new challenges and responsibilities, and I am confident that I have the qualifications necessary to make a valuable contribution to your organization.I would appreciate it if you would contact me regarding any job openings you currently have or will have in the near future. I would be more than happy to submit a resume and/or meet with you in person. Please feel free to reach me either by phone (555-5555) or by e-mail (Jane@Doe.com). Thank you for your time and consideration. I look forward to hearing from you soon. ",0
"I know that when two wayfarers ‘take shelter under the same tree and slake their thirst in the same river’ it has all been determined by their karma from a previous life. For the past few years you and I have shared the same pillow as man and wife who had intended to live and grow old together, and I have become as attached to you as your own shadow. This is what I believed, and I think this is what you have also thought about us. But now I have learnt about the final enterprise on which you have decided and, though I cannot be with you to share the grand moment, I rejoice in the knowledge of it. It is said that (on the eve of his final battle) the Chinese general, Hsiang Yü, valiant warrior though he was, grieved deeply about leaving Lady Yü, and that (in our own country) Kiso Yoshinaka lamented his parting from Lady Matsudono. I have now abandoned all hope about our future together in this world, and (mindful of their example) I have resolved to take the ultimate step while you are still alive. I shall be waiting for you at the end of what they call the road to death. I pray that you may never, never forget the great bounty, deep as the ocean, high as the mountains, that has been bestowed upon us for so many years by our lord, Prince Hideyori.",1
"Thank you for your recent order of CD's. We will ship direct to you within 48 hours of the date on this letter. Ten of the 11 CD's you requested are in stock. ""Crazy Cajuns"" is on back order and will be sent to you in about two weeks. Please remit $124.98 by check or money order payable to DUCK SOUP RECORDS. We will bill you separately for ""Crazy Cajuns."" Thanks again for doing business with us. I've enclosed our most recent catalogue for your reading pleasure. ",0
"Congratulations on your well-deserved retirement, Jane. As one of our most faithful employees, you'll be greatly missed. You were always so willing to pitch in on any project, and you have always brightened up the whole office. We already feel as if a part of us is missing. Don't be a stranger! ",0
"Have you ever been caught in that one moment, that moment when, for the first time, the melody of life's sweet song is played in perfect harmony with your desires? As the chords play on, and as your mind moves with the notes, your body melts into the warmth of your emotions. Immersed in that moment, all that remains are a sea of crimson butterflies, their wings fluttering rhythmically to the beating of your heart. Just then, you wish you could capture that moment in time, for that moment creates a beauty as unique and wondrous as a yellow rose in a garden of violets. You wish that moment to be more than just a moment. More than anything, you wish it to be forever!With you, this moment is my every moment. When we kiss, or sleep, or talk--every hour that we are apart, I am lost--lost in this moment with you.",1
"Thank you for preparing and sending us your report of Doe's chemical analysis of our stone sample. I look forward to studying it, but from your summary, it appears to be exactly what we need. ",0
"I would have liked to have dined with you today, after finishing your essay – that my eyes, and lips, I do not exactly mean my voice, might have told you that they had raised you in my esteem.  What a cold word!  I would say love, if you will promise not to dispute about its propriety, when I want to express an increasing affection, founded on a more intimate acquaintance with your heart and understanding. I shall cork up all my kindness – yet the fine volatile essence may fly off in my walk – you know not how much tenderness for you may escape in a voluptuous sigh, should the air, as is often the case, give a pleasurable movement to the sensations, that have been clustering round my heart, as I read this morning – reminding myself, every now and then, that the writer loved me. Voluptuous is often expressive of a meaning I do not now intend to give, I would describe one of those moments, when the senses are exactly tuned by the ringing tenderness of the heart and according reason entices you to live in the present moment, regardless of the past or future – it is not rapture – it is sublime tranquility. I have felt it in your arms – hush!  Let not the light see, I was going to say hear it – these confessions should only be uttered – you know where, when the curtains are up – and all the world shut out – Ah me! I wish I may find you at home when I carry this letter to drop it in the box, – that I may drop a kiss with it into your heart, to be embalmed, till me meet, closer.",1
I notice that customers and other sales people defer to you when they need expert information on our golf and tennis products. I am pleased that you are so knowledgeable. I recognize the effort it takes to keep abreast of new developments and commend you for your good work. We are pleased that you enjoy working at Doe's. ,0
"It has taken me days to write this letter to you. Please read it with care and with the understanding that much thought went into it.I miss the way we were. With all my heart, I wish that there was some way we could go back to the days where your eyes beheld me as the most beautiful woman you had ever seen, when your heart felt lighter in my presence, when the thought of me kept you warm on a cold night. I still think about you this way.I know that I am the one mostly to blame for letting that light in your eyes die. I know that I messed up, that the things that I did were wrong, and I wish that there were something I could do to go back in time and change them. I know what it's like to be hurt the way that I have hurt you. It hurt me to see the pain that I caused you and not be able to do anything to make it better.Now here we are together again, but it doesn't feel the same. I know you still care for me--and even love me--but I wonder if you are ever going to forgive me for the past? How do we get past the hurt and the unhappy memories? Is it even possible? What can I do so that you will forgive me, to let me into your heart once more? Please let me earn back your trust and feel the fullness of your love again!I look back on all that I took for granted, and I only wish that I had appreciated it. I know that if I had it all back again, I would work harder to keep it this time. I wouldn't push it away like I did then. I would enjoy every moment I could bask in the beams of your radiant love. I want a chance to love you the right way this time, but I need you to give me a second chance. The distance between us tears at my heart. Please know, I have suffered for my sins, the greatest suffering I have ever known. I feel as though it is all my fault that I have lost you and your love. I am asking that you forgive me, please!I remember a time when we kissed each other for the shear pleasure of it. How we loved to be next to each other--HAD to be next to each other each waking moment. We couldn't wait until you were home again, and we were holding one another in a tight embrace. I remember the way we would lie curled up together with a pillow for each other, but sharing a blanket with each other. We had all we needed to feel safe, and warm, and happy. You are still everything that I need to make my life complete.As we were going down the road, my head was always on your shoulder as I snuggled up close to you. I smiled contentedly as you sang along with Tim McGraw on the radio. I miss you so much and all those simple, happy times we had together. I remember when we would pull over to the side of the road to look at flowers or to discover the stars on a clear, warm night as we lay in each other's arms. We couldn't resist one another in those days or the need to follow our desire to its climax.We've decided to stay together, I'm glad of that, but what I really want is the chance to do everything right, to make our relationship stronger and better than it ever was. I want the chance to prove that I've changed, that I can be trustworthy, honest, open, giving, and understanding. I know I have a lot to do before I earn back that trust, but I'd like the chance to try. Love is what makes the difficult easy, and the impossible possible. I know I may be asking for the impossible--to be forgiven.I long for the days when my touch affected you; made your heart race and your breathing quickened--when everything within you longed to pull me close. There was a fire in your eyes then, a hunger that I miss. Roses and candlelight may be fine for some, but romance is not what I desire, it is passion that I yearn for, passion that I feel I must have in my life--in your eyes. Time, hurt, and betrayal have erased that passion, but my desire for it is strong. I would do anything to feel desire burning through you as you take me in your arms.I look at you now with new eyes. I have a new appreciation for the wonderful things about you that once I took for granted, and the beauty of a face that reflects both the man I love and my dearest friend. No longer can I take you for granted, you are too important to me, too precious on every level--the man I love; the one whose love I once held in my hands. If only I had treated you right then, I know that I would be holding you still.The words of a song keep floating through my head: ""If ever you're in my arms again, this time I'll love you much better. If ever you're in my arms again, this time I'll hold you forever. This time will never end."" Even though you are in my arms, I know that you don't trust me with your heart yet. If ever I have the chance again, I would do everything so much better. But I'd like to know if that chance will ever come. Will you give me anything more than a reluctant reconciliation? I long for so much more. I need so much more. Maybe I have no right to hope for it, but I do.With regrets of the past and hopes for the future, I love you,",1
"I want you to know you have an exceptional employee, Jane Doe, in your support division. Her calm, patient manner was a great help to me when my frustration was at an all-time high. Her knowledge of the software and her remarkable problem-solving abilities are rare indeed. If the quality of a firm's employees is an indication of future success, then Doe Corporation has a very bright future. ",0
"I've known you for three long years and, through those three years, I have learned so much about you. I've found out so many things that hurt me and pleased me. But regardless of past occurrences, I'm glad I'm with you now.I've watched you grow from a freshman to a responsible young man and for that I'm grateful.Hopefully we will live our lives together as planned. I don't want to spend it with anyone else but you, Baby. So, on this note, I'm letting the whole world know that I'm deeply in love with my high school sweetheart.",1
I fell in love right at the first moment I saw you. My love for you will never fade away. I love you for everything you are!,1
"I received your rent check for $675.00. You may have forgotten that as of this month the rent in your building was increased to $700. I certainly understand how this oversight might have occurred, so there will be no penalty if you send a check for the remaining $25.00 by December 15. Thank you. ",0
"You are perfect, but it is your imperfections that make me love you more and more every day.",1
You're the most amazing girl that I can spend the rest of my life with. Thanks for being mine.,1
"You make every morning a little bit brighter and every night a little bit sparkler than it used to be. Thank you for coming into my life. I love you, darling.",1
"As the summer approaches, we are once again excitedly planning our annual summer benefit dinner. Last year's event was beautifully organized and attended, and it provided the much needed financial boost before the start of our yearly programming. The success was in large part due to the contributions and involvement of the members of (Name of Organization). This year's success will also depend heavily on the input and contributions of our members.We are writing today, therefore, to ask you, a member of our organization, to consider supporting this year's event. In particular, since the quality of the food, service, and atmosphere create the primary attraction for our fundraising public, we are looking for members to help us plan the menu, purchase the materials, and prepare the cuisine. We are also looking for members to help with service throughout the event itself.These needs are central to the quality and success of the entire event, and so we hope you will contribute to this important endeavor in whatever way you feel most comfortable. With your help, this year's annual summer benefit dinner can be a huge success. Please contact us at your earliest convenience to convey your commitment.Thank you for all that you do for (Name of Organization). ",0
"I love how even being with you all day long doesn't get boring. I guess that's what love does! I want to be with you during both happy and sad times. Because without happiness, sorrow is worthless, and happiness can't be enjoyed to the fullest without sorrow. So, glad that I have you in my life, sugar.",1
"“If I know what love is, it is because of you.” - Hermann Hesse",1
"I wonder what would have become of me if you were not with me. I cannot even imagine a life without your love now. Your love is the sunshine that shines every day of my life. You are the rain that falls and refreshes me. You show me possibilities that I never even dreamed of. I know in my heart that love is magic, and it works like a miracle. Your love is magic, and I will be happy forever just being with you.",1
"Is it really necessary to call me at 10:00 p.m. to tell me to send in a payment? I am only one month behind, and I keep in touch with your office, yet you constantly harass me. I have prepared a letter to the State Attorney General's office, describing in detail what is happening and who is doing it. If I hear from you one more time, I will immediately send that letter with a copy of this one to her office. Please leave me alone. ",0
"It has been over two years since we got together, and every day I love you more and more. You're my one and only. You mean the world to me, and no one will ever take that away from me. I thank God for sending me such a sweet angel.I will never forget that special moment when we first said that we loved one another. That moment is unforgettable. That special moment told us what we wanted to know most, and we have fed on it ever since. We love each other. Life is good, and you make it better.",1
"SUBJECT: Rush order of sodPlease deliver by 10 a.m. tomorrow morning 4,000 square feet of your premium quality sod to Doe Enterprises at 1600 Main Street, Springfield, Illinois. The president of our company has requested that we hold a garden reception tomorrow evening in honor of our new building, but the landscaping is not yet completed.I am enclosing a purchase order authorizing payment in the amount of $800, plus tax. Thank you for your promptness. ",0
"Jane Doe has been made a full partner in the Doe Adventures travel and guide services. Jane grew up knowing the business, and for the last ten years has been the region's top-rated white water guide. As a partner, Jane will bring a wealth of travel experience to the white water rafting, scuba diving, and deep-sea fishing expeditions she will organize and lead. ",0
"I'm sure you've noticed how much my love for you has grown, and how much I depend on you and ask for your help. It might all be a bit sudden, I know, but it's become crystal clear to me that there is nobody on this planet more perfect for me than you are. Nobody but you could give me this confidence and this deep sense of purpose and connection. Nobody but you could make me feel so beautiful and secure. With every bit of my heart, I love you and am thankful for you. Please stay with me and let me love you forever.",1
"My dearest friend, you mean the world to me. I can hardly believe that we have only known each for five weeks. The more we talk, the more I get to know the ""real you."" It takes my breath away to think about the feelings you have for me and that I have for you. I look forward to seeing you in New Orleans in July. I am sure that being with you will bring me both joy and contentment and that our life will only get better once we meet. I believe our feelings will only grow there with each passing day, and I hope that no matter what happens, we will both be happy with one another. That would mean more to me than anything.",1
"Ever since I met you, my life has become a perfect world. Your kiss, your touch, your love has my soul wanting you more each day. I believe we are destined to be together forever. I love you today, and will tomorrow and forever.",1
"I promise to be your guardian angel, the one that makes you smile when you're moody. The one that cares about you than itself. The one that will love you until the end of time. I love you.",1
"I don’t know anything dreadful enough to liken to you – you are like a sweet forest of pleasant glades and whispering branches –  where people wander on and on in its playing shadows they know not how far – and when they come near the centre of it, it is all  cold and impenetrable – and when they would fain turn, lo – they are hedged with briars and thorns and cannot escape… You are like the bright – soft – swelling – lovely fields of a high glacier covered with fresh morning snow – which is heavenly  to the eye – and soft and winning on the foot – but beneath, there are winding clefts and dark places in its cold – cold ice –  where men fall, and rise not again.",1
"RE: July research meetingWe will hold our monthly research meeting in the conference room at 11:00 a.m. on Friday, July 16.John and Jane will report on the meeting with their French counterparts. Each of us should be prepared to give an update on our current projects. I think John and Jane's report will be of special interest to the additives division.If you cannot make the meeting, be sure your assistant is prepared to give your report. ",0
"I wish I knew the way you feel about me. I care so much about you, but I constantly question my feelings. I know that we have had our bad times, but you and I both know there is an important reason why God has brought us back together. We just need to figure that out together.Most people, when they say they are in love, usually mean that they love the thought of one person, but I really love everything about you. I love your beautiful eyes and that little twinkle in them. I love the way you make me feel special. The point of this letter is to let you know how I feel and to say that I wish I knew how you feel about me. Do you care about me, and do you care enough to want to make our relationship last? I know I care about you.",1
"I want the name ""Doe Product"" to be synonymous in your mind with quality. More than synonymous--I want them to be one and the same. In fact, when you think ""quality,"" ""reliability,"" ""versatility,"" or ""power,"" I want you to think ""Doe Product.""WE WANT TO EARN YOUR DEEPEST TRUST.We are a leader. We work with leaders. And our long history of innovation and support keep you ahead of the curve on (list two primary product attributes). But we want you to think of our customer service on the same level as our technology.It is my pleasure to introduce the new version of ""Doe Product."" It's focused on the customer, listening to his or her issues and challenges, and finally meeting those challenges with products, services, and resources unmatched in quality and functionality.The NEW Doe Product is the most powerful we have ever built.* (list 3-5 one sentence bullet points)And that's just the beginning. Take a moment to discover the new Doe Product. And then visit our new website to see how we've changed. We are committed to your satisfaction and welcome your feedback. We'll do all we can to make your Doe Product experience positive.As always, thank you for choosing Doe. ",0
"I confidently recommend John Doe for the position of State Auditor. John, a licensed CPA, excels in the areas of tax law and government ethics. In my years of working with John in city government, I have found him totally trustworthy and incorruptible.John's well-known commitment to accountability in government will promote an atmosphere of openness in the area of government finances. If you want to see honest people in government, join me in supporting John Doe for State Auditor. ",0
"We extend our best wishes to you on your fifteenth anniversary of service with the Doe Corporation. Throughout the years we have enjoyed your dedication and enthusiasm for your job.To show our appreciation for your hard work, we invite you and your wife to attend the Doe Corporation's annual awards banquet next month. You will receive your complimentary tickets in the mail.We wish you continued success for many years to come. ",0
"You asked me whether you should take the position at Doe International. I thought long and hard about this and could only come up with one reason not to: You are obviously happy in your present job. You are one of the few people I know who loves his work. Unless Doe will make you even happier, I recommend staying where you are.As you know, accepting the position would require moving your family. Your children would have to make new friends in new schools, and you would leave many great friends behind. Would you enjoy that work as much as you enjoy what you are doing now. You have to decide whether the move would be worth these costs. Give it some more thought. I wish you well in your decision. Let me know if I can help further. ",0
"I enjoyed talking with you at the Doe's dinner party last Thursday. I hadn't considered using my language skills by working for the Foreign Service, but now the idea intrigues me. At your request, I am sending a copy of my resume and references. For the past three years I have spent most of my time in Indonesia working on an oil drilling project. Before that I worked in Tokyo as a real estate agent, translator, and ESL teacher.My experiences have given me fluency in several languages. I have also acted as an unofficial representative of the United States when dealing with local businesses and political leaders. At Doe University, I studied linguistics and international business, intending to work in a multinational corporation after graduation. The idea of serving my country overseas holds much greater appeal for me now. I look forward to meeting with you once you have had a chance to review my qualifications. ",0
"I know we don't get to talk much anymore, but being in Florida doesn't change the way I feel about you in my heart. Sure, I'm lonely, and sometimes I'm overwhelmed with this emptiness in my heart. But I love you--that's what gets me through every minute that I'm without you. You don't know what I would give to kiss your lips, feel your touch, or even just to be near you.I don't care if you forget our first kiss or our first date, just as long as you remember that I love you with every aching bone in my body, and always will.",1
"I have some very exciting news. As you know, I have spent the last ten years in the automobile industry. Now, it's time for a change.As of October 21, I will be working for Doe Financial.Dreams really do come true!Over the years, as I've worked with automobiles and customer financing, I've realized that working in the finance business is something I love. I love crunching the numbers and helping people get the loans they need. Now, I have the opportunity to do it full time.I wanted you to know that if you have any need for financing, please don't hesitate to call me.If there is anything I can help you with, please let me know. I will give you the attention and service you would expect from a friend! ",0
"My life is a dream, and you are the beautiful fairy in it. The best thing is you never disappear even when I wake up. Love you, dearest wifey.",1
"Spending time with you heals my mental health. You can heal me like nothing else, glad that I have you in my life. Thank you, babe. I love you so much.",1
"I have just received a bill for the cost of your self-improvement seminar that began on September 12. I signed up for the seminar and paid the initial fee of $25.00 on that date, but I withdrew for health reasons three days later on September 15. Your office agreed that I should receive a full refund of my initial payment, for which I was grateful. I am sure you will find a record of that check being sent to me.I trust you will correct your records so that neither of us will be troubled by this again. I do hope to attend the seminar if it is held again in Springfield. Thank you for your attention to this matter. ",0
"It was a shock when you spoke about having a family. The words that you have expressed to me were the words that I wanted to hear for many years. You say that you are willing to prove everything to me to make it happen, and I am willing to be patient to see where we go.Somehow, I feel that you will be a man of your word, and I feel that I will also hold true to my words. I want the two of us to be happy. I want you to be my soul mate, my partner through life. I want to see us grow old together, if that is what you are ready for. I feel like I have always known you in the past, and I want to know you forever in the future. Maybe what I am saying is crazy or just a fantasy, but I know that it is a special dream for me to be with you. I can see us being together and caring for each other like my mother and father. That is not too much to ask. You are the love that I have always wanted, and I promise to love you through the good times and the bad times.",1
"I noticed that the finishing work on the last batch of picture frames was unusually rough. I know the quality of work that you personally produce is superb, so I am wondering what the problem may be in your group. Would you please monitor the production of this next order very carefully to see where the problem is?As you know, careful attention to quality control is what has helped us gain our large market share, and we can't afford to let up now when we hope to expand abroad.Thank you in advance for following through on this. Please let me know what you find out. ",0
"Just a note to express our group's continued support of your efforts in Congress. We are sorry that your wilderness bill did not pass, but are encouraged that with some revision it will make it through the next session. We are confident that you will eventually get a good bill though the legislature. Everyone knows we need some standards to follow; it is only a matter of time. We are willing to help in any way we can. ",0
"Re: Flying on CloudsHey, Beautiful! I just wanted to do something to simply say, ""I love you."" I wish I could tell everyone how much you mean to me. Ever since you entered my life, I've been flying on clouds, and I have not come down yet!I tell you every day that you are the most beautiful person I know, both inside and out. I see that more clearly with each passing day. I love everything about you and about us. You do something to me that nobody else ever has. You've made me so happy and it's the happiest I've ever been. You give me the most amazing feeling inside--the feeling of being in love with you!I still don't know what I did to be so lucky that I have you now in my life. You are my favorite dream come true, and I am so thankful. In the short time we've been together, we have both grown so much, and I can't wait to see what the future holds for us. I love you with all my heart and soul and I will, forever and always!",1
"A mutual acquaintance, John Doe, mentioned that you might be interested in moving to another company. Your sales record at Doe International is impressive, and I would like to extend an offer for you to join our sales force. We are looking for someone with your management skills who could eventually step into the position of district sales manager. We can offer you a profit-sharing plan with bonuses, but more importantly, an opportunity to grow with a leader in the industry. If you are interested in discussing this possibility further, call me at 555-5555, and my secretary will schedule an appointment. Of course, I will hold all of our communications in strictest confidence. ",0
"I don't know where to start to tell you all the incredible things my heart is feeling. I don't want my letter to say all the usual things someone will say when they're in love. I am just so happy to finally find someone who truly loves me, who really cares, and not just another person who comes into my life to play with my heart for a little while, and then leave. I want to thank you for being my friend. You mean everything to me. I want to tell you I love you, and I want to make you happy always. Thank you for giving me what no one has ever been able to give me before--you!",1
"When I first talked to you on the phone, I knew you were someone special. Now, whenever I am not with you, I miss you so much. Every second of my life, I know I have found someone special. I will always be grateful for your sweetness, and I'm happy now just to have you in my life.Let's continue as we are and stay true to one another. That first phone call was not the last, and we are getting to know one another better through long talks and long walks.",1
"I'm grateful for all the lovely moments and sweet texts. You are my favorite human being. I love you more than yesterday, less than tomorrow.",1
"I am very pleased with the way you have handled the temporary turmoil in the bagging section. Jane Doe, the new permanent manager, will arrive this Friday, and I would be happy if you would show her around. I am confident that this changeover will go smoothly and I hope you will be available to help if we have another crisis situation. Thank you. ",0
Thank you for your prompt deliveries to our Doe Plant.In our business we must get our products to the stores on a regular schedule. We rely on dependable service from suppliers like you to help us keep our schedule and satisfy our customers. We want you to know that we appreciate your efforts and look forward to continuing our business relationship. ,0
I will always remember your willingness to help me during my time of need. It takes a very special person to leave her important work on short notice and come to the aid of a neighbor. Your example is a wonderful lesson to us all. Please accept my sincere thanks. ,0
"I need you to know that I have never encountered a wonder as marvelous as you are. In your presence, the most basic of sights and the most basic of activities radiates the full potential and beauty of this world. Such joy and clarity overcomes me when we're together and, although it has been only hours since our last meeting, already I feel we have been apart for ages. Every minute, every thought until our next encounter moves more slowly by than I can bear.I am truly overcome with admiration for you and blinded with love. I wait, minute after minute, second after second, till I once again stand beside you and hold your hand, and so I can once again speak to you with more than words. Let us be together again soon.",1
"Thank you for your interest in Doe Handbags. I have enclosed a brochure of our entire product line. As is evident from the brochures, our products are made from the finest leather and sturdiest brass hardware. Although we do not carry any baby bags per se, many of our customers have found that our fine totes or backpacks handily meet the demands which a busy mother places on her leather accessories. If you have any questions about any product or its features, please contact the sales representative named on the bottom of the brochure. ",0
"Last September we purchased one of your five-gallon water distillers from your Springfield distributor, John Doe. We find now that the holding chamber has a leak where the stainless steel sections come together, and it loses water almost as fast as it distills it.Since John Doe has moved to another state, I turn to you to honor the lifetime guarantee on this unit. I am returning this part of the distiller for a replacement. Enclosed is a copy of the warranty and my registration number. I understand that I incur no costs with this exchange. I appreciate your service. ",0
"I have been employed by your company for over three years now, and I am sure you would agree that I have become a valuable asset in the computer programming department. During my tenure here, I have provided you with unwavering loyalty and have been committed to working above and beyond the responsibilities of my position. I have also used the full range of my capabilities to help make your organization the successful enterprise it is today. My professionalism is above reproach and my performance record speaks for itself. Routinely, I have taken the initiative to seek out additional work assignments, and you have always been able to count on me to get the job done right.With that being said, I want to take this opportunity to request a promotion and its accompanying raise. I believe I have proven myself to be a loyal and dependable employee who really deserves a promotion and a raise. The financial compensation and greater challenges this would provide would make me feel that I have made an important advancement in my career. I know that you will understand that if you allow me the opportunity to spread my wings beyond my present boundaries, I can provide even greater service to this company.I ask you to seriously consider my request. I suggest that we sit down together and discuss the matter further. That way we could examine how granting this request would not only benefit me personally, but the company's success and financial growth as well. ",0
Your love is the source of my happiness. Please never leave me alone. I cannot imagine a single day without you.,1
"A few weeks ago I ordered a terra cotta vase through your mail order catalog, but when it arrived it was shattered into several small pieces. It appeared that the box had been crushed by something quite heavy. I hope you have another just like it, because I would still like to receive the vase.I am returning the invoice that was in the box, and will return the broken pieces, if necessary, to receive a replacement. Otherwise, I will eagerly await the arrival of a new vase. If it can be delivered before Christmas, I will be most grateful. ",0
"Nothing is more important than your weird laugh and silly jokes. Yes, I love everything about you my man.",1
"I'm writing this letter just to let you know how much you mean to me and how much I love you. The last few months have been hell for me and probably for you too. There was a point where I thought we would never get together again or even be friends, but how wrong I was. Look at us now!You are the most important person in my life. You have given me the three most wonderful things ever: love, marriage, and a child. No one else could ever give me more than that. You mean so much to me, and I want to spend the rest of my life showing you how much.I want to make you as happy as you make me. I will always be here for you when you need me and, no matter what life brings us, I will always be by your side. I may not always tell you or show you how much you mean to me but, from the bottom of my heart, I love you so much. There is nothing that anyone else could offer me that could have the power to take me away from you again. Nobody could make me feel the way that you make me feel, and I hope you feel the same. You are always there for me--no matter what. You cheer me up when I'm feeling down, and I just want to thank you for that. I will always love you and be with you all my life, with all my love.",1
"When we first met, I'll never forget how you walked over to me and just started talking and you made me feel comfortable. It started out with a great friendship that has lasted almost two years now. In that time, we've had a lot of good talks and good times together.After these months of knowing you, I knew that I loved you, and that I always wanted to be with you. I had wished so hard that one day I would have a chance to be with you. Finally, I got up the nerve to tell you how I felt about you. Now I can talk to you and tell you anything because I trust you.I love you so much, and my wish finally came true last Saturday, when you first said that you loved me. My heart lifted because it felt so good inside to finally hear the words I had been longing to hear. We had been friends longer than we had been boyfriend and girlfriend. I'm so in love with you now. I promise you this: I will never lie or do anything to hurt you. You make me feel good inside and so happy, too. It's amazing being with you because you're such an amazing person. I don't know what the future holds--that's something only heaven knows. I just know that love you, and I know that I always will.",1
We acknowledge receipt of your resume and application for a position at Doe Software and sincerely appreciate your interest in our company.We will screen all applicants and select candidates whose qualifications seem to meet our needs. We will carefully consider your application during the initial screening and will contact you if you are selected to continue in the recruitment process. We wish you every success. ,0
