text,labels
"  No I'm pretty much fed up of comic book movies now. The X-Files lost me as soon as the whole government conspiracy stuff started happening. Up until then it was brilliant. Also it worked brilliantly as a tv series, with the interaction between Mulder and Scully. However it doesn't work as an action packed thriller.",0
I like Jason Statham as well.,0
"Yes, thaaat's realistic. Two gangsters risk it all to return life essence to their boss?! Where do you people think it up.    Come on, if anything, we are led to assume that it's either cash [the dirty laundry line] or something else of high monetary value that would be worth it.  Don't try and interpret Pulp Fiction of all films as a fantasy/sci-fi movie.",0
I finished my lunch already. U wake up already?,0
here is my new address -apples&pairs&all that malarky,0
"Just looked it up and addie goes back Monday, sucks to be her",0
ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,0
"What's up bruv, hope you had a great break. Do have a rewarding semester.",0
Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,0
I thank you so much for all you do with selflessness. I love you plenty.,0
Not course. Only maths one day one chapter with in one month we can finish.,0
No that just means you have a fat head,0
Hi mom we might be back later than  &lt;#&gt; ,0
K actually can you guys meet me at the sunoco on howard? It should be right on the way,0
I'm still looking for a car to buy. And have not gone 4the driving test yet.,0
Where r we meeting?,0
Friendly!,0
Erutupalam thandiyachu,0
&lt;#&gt;  am I think? Should say on syllabus,0
  The Mist? are you kidding? the ending is what killed that movie.   anyway best endings:  Dr. Strangelove Godfather part 1 Bonnie and Clyde 400 Blows Les Diaboliques The Usual Suspects.,0
"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",0
Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,0
When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,0
Then ur sis how?,0
Sary just need Tim in the bollox &it hurt him a lot so he tol me!,0
"Yo, the game almost over? Want to go to walmart soon",0
"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that \ &lt;#&gt;  lac crore\"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.\""""",0
Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,0
To answer the question... based on the map posted in the thread it's obvious the southeast is not receiving the same percentage of taxes. I'm guessing that the southeast financially speaking is wealthier than the northern parts. It is fashionable for wealthy people to donate to charities. It is possible that whatever taxes they have less of in comparison with the other parts are compensated for by people donated to various charities such as privately funded soup kitchens and other things of that nature. Now in saying all that I said I was not implying that all public services are necessarily necessary and in writing what was just written previously in this sentence I was not saying whether or not I disagree with various public services being funded.,0
  You probably didn't notice. . . due to the predominantly white cast LOL!,0
Jus finish bathing...,0
Still chance there. If you search hard you will get it..let have a try :),0
Cheers for the message Zogtorius. IåÕve been staring at my phone for an age deciding whether to text or not.,0
Pls go there today  &lt;#&gt; . I dont want any excuses,0
"A 5-4 decision again? The other 4 should be tested for crack cocaine. A triumph for the 2nd amendment, but mark my words, one day they will come for your guns.",0
Oh thanks a lot..i already bought 2 eggs ..,0
"I'm *kind of* excited... I remember liking The X-Files up until Mulder stopped appearing on the show... I don't remember the first movie, though. o_O",0
That seems unnecessarily hostile,0
I am taking half day leave bec i am not well,0
140k is not 250k  it is 110k less.,0
He means the smart people who formulated that snake's propaganda strategy. The stupid people who voted for Obama are the ones who have truly lost.,0
Hey do you want anything to buy:),0
Hi mate its RV did u hav a nice hol just a message 3 say hello coz havenåÕt sent u 1 in ages started driving so stay off roads!RVx,0
I gotta collect da car at 6 lei.,0
Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,0
Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,0
No probs hon! How u doinat the mo?,0
"\Hi darlin did youPhone me? Im atHome if youwanna chat.\""""",0
I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,0
"  Well in that case we could just cut one down......even when we need one there still hated. when you think of a lawyer the first thing that always comes to mind is your going to get screwed.  Funny that your bro is a real estate attorney. In my one post about getting screwed over by the one I retained, dealed exclusivly with real estate law. The deception he used to justify his costs was unbelievable, using most of the retainer in phone calls to me ""reviewing the facts"" over and over again. That scumbag even billed me for creating a bill. By the time he actually contacted the developer most of the retainer was gone and of course he needed more money to continue.  There's some things that most decent people don't do, however seems normal for lawyers to cross that line. There in the same class as a funeral director, acting like they feel for your pain and loss, then turn around and sell you a 1,000 casket for 10 grand, of course at the same time selling you a bill of goods that how your departed would be better respected in the silk lined box with the gold plated hardware.",0
"It gets less than Wales or nothern Ireland though.  Interesting map, if i ever go to Britain, i wont be staying in London or the south east :P",0
"ive not heard that boris will scrap free transport,   is that free transport for who? old people, i dont think he would be allowed to do that, people would screw",0
Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,0
Gibbs unsold.mike hussey,0
" when the information is on a shared drive or within grasp of their computer for them to get? well ever executive i have known has done so. when it is down the hall being typed by his secretary on a royal typewriter, than no, they do usually send for it...or they send an *gasp* and email asking if someone could email them back the documentÂ·which in mccains case he would have to get his wife to come in and help him with",0
Orh i tot u say she now still dun believe.,0
"Nah can't help you there, I've never had an iphone",0
"I'll see if I can swing by in a bit, got some things to take care of here firsg",0
"  I strongly suspect Al-Sadr's self preservation instinct is going to kick in near the end of 72 hours if pressure mounts and the odds don't look in his favor. But, I'm an optimist. Glad they are planning for the worst, though.",0
Delhi and chennai still silent.,0
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",0
Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,0
Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,0
"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",0
Oh yeah! And my diet just flew out the window,0
I can't make it tonight,0
Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,0
He's in lag. That's just the sad part but we keep in touch thanks to skype,0
"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",0
"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",0
What class of  &lt;#&gt;  reunion?,0
So are you guys asking that i get that slippers again or its gone with last year,0
"    Odd, I came to this thread to say the same thing. It has to be Clockwork Orange. Like the first poster, i've seen Rocky Horror several times and thrown my share of tp and cards at the screen but I have to go with Clockwork Orange.",0
There is no sense in my foot and penis.,0
"Eh something to do with messing with me, Astro, and Pres Bob cuz Stitch is retarded and thinks he needs to be all Joker like and prove some stupid thing. Idk he is stupid I guess!!!",0
"You were correct miss lady! As I reflect back on it, I did find it somewhat disturbing that she allowed the mentally challenged dude to have sex with her before killing him. Did she feel sorry for him and did not want him to die a virgin? I get getting naked with the lead dude to castrate him in the tub, but the hanging thing didn't really make sense. I thought she did it to make it look like a suicide at first, but nope.",0
K. I will sent it again,0
I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:),0
" If it's something that makes Bush look silly, you can bet Stone will show it.",0
Didn't see that comming. Gotta be embarassing for Kimbo,0
G wants to know where the fuck you are,0
  What do you think is gonna happen with the immigration issue? Do you think 12-15 million illegals are gonna be deported? There's no way thats gonna happen. Mass deportations are out of the picture so its time to look at comprehensive immigration reform.,0
Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,0
"Pffft, surrrreeee. And all I have to do and be like ""eh behbeh...what's yur sign..;)"" and they wanna marry me. LMAO JUST KIDDING x08413563",0
  My cycle is broken!,0
"Haha figures, well I found the piece and priscilla's bowl",0
Dont think so. It turns off like randomlly within 5min of opening,0
"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",0
"Sir, I need AXIS BANK account no and bank address.",0
"Fallon 'may lose job over Iran war'  Adm.William Fallon, the head of the US Central Command, may lose his jobfor opposing President Bush's plans to wage war against Iran. According to a new Esquirearticle by Thomas Barnett; Admiral Fallon may be prematurely 'relievedof his command' as soon as this summer to be replaced with a more'pliable' commander.  ""If that were to happen, it maywell mean that the president and vice-president intend to take militaryaction against Iran before the end of this year and don't want acommander standing in their way,"" says the article which will bepublished on March 12.  Admiral Fallon, who has beennamed as 'one of the best strategic thinkers in uniform today' byDefense Secretary Robert Gates, opposed the troops surge in Iraq andhas consistently battled with President George W. Bush to avertconfrontation with Iran.  The Navy admiral has vowed thatan attack on Iran would 'not happen on his watch', calling the WhiteHouse warmongering echelons 'not helpful'.  Washington and its allies are at loggerheads with the Islamic Republic over the country's nuclear standoff with the West.  TheBush administration accuses Iran of pursuing nuclear weaponry, whileTehran maintains its uranium enrichment will only provide fuel for thecountry's under-construction nuclear power plants.  PresidentBush insists the military option against Iran remains on the table,while his top military experts, including Admiral Fallon, urge theWhite House to choose a diplomatic approach towards Tehran.  In a Thursday White House press briefing, spokeswoman Dana Perino was asked about the Esquire piece and refused to confirm whether Fallon's position is secure until the end of his tenure.",0
"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",0
Agreed  ,0
Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,0
I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,0
"And very importantly, all we discuss is between u and i only.",0
What is the plural of the noun research?,0
R u meeting da ge at nite tmr?,0
PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,0
"Goodmorning, today i am late for 2hrs. Because of back pain.",0
Am also doing in cbe only. But have to pay.,0
"Come to mu, we're sorting out our narcotics situation",0
Fine. Do you remember me.,0
"Sorry sir, i will call you tomorrow.  senthil.hsbc",0
 Penn was great...the entire film was okay,0
"on ""why stealing is bad""",0
I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,0
Will you be here for food,0
U wake up already? Thanx 4 e tau sar piah it's quite nice.,0
My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,0
"\Response\"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So",0
Mm yes dear look how i am hugging you both. :-P,0
  My point is my country is not perfect but is going to rapidly change in the blink of an eye and freedom here will die. And I am not too sure how to live life anymore? I sent you a message to your myspace page on a private matter. that will help clear my mind in what I want to do in life. because i am not too sure on how to live life or what too do.,0
 So I now feel like a child molestor this is kinda fun.,0
"How about (1) LInk~ pick your fav. then when i get there , the rest can be <clicked> ???? i appreciate your post and the info. Looks Like it is time for mankind to start making Serious Decisions.",0
I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,0
Ok,0
"I have to admit being an X Files groupie. Maybe because I was not old enough to be interested in it when it was on TV and I have just recently jumped on board within the last 5 years, watching reruns on the Sci Fi channel.",0
"I dont knw pa, i just drink milk..",0
Yo guess what I just dropped,0
You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,0
Happy new year to u too!,0
"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",0
Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,0
Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,0
"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....""",0
they released another Italian one today and it has a cosign option,0
  it's from Kataude mashin garu. (The Machine Girl),0
Hope you are not scared!,0
Thanks for looking out for me. I really appreciate.,0
"Sarah Palin is INCOMPETENT and Unqualified!   Ohh no, what gave her away, yes but McCain says her hubby Todd is a strong and will make a good second man because he raced his snowmobile with a broken arm..  Ohh mannn lmao",0
hahahaha   :),0
 Relatively speaking.,0
"The vichy regime is still a touchy subject, thats like if germans shouted in the german parlaiment that hitler was a swell guy, it would be bad publicity, draw negative public attention and the french dont need that. they already have their own issues they dont need the world calling them nazis just quite yet. maybe in time it wont be so taboo to talk about the Vichy regime but right now theres still alot of people that remeber it first hand",0
"Here are alternate links to the above mentioned Dumb Shit on the same story:  http://seattletimes.nwsource.com/html/politics/2004341625_apanim aldisease.html?syndication=rss  http://www.physorg.com/news127128392.html  http://news.yahoo.com/s/ap/20080411/ap_on_go_ot/animal_disease   http://www.huffingtonpost.com/2008/04/11/bush-admin-wants-to-mov e_n_96203.html  OK, I'll stop now. It's fun to cut and paste! Dumb Shit needs to know, however, I run with scissors.  xo",0
Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,0
"Yes, princess. Are you going to make me moan?",0
Not tonight mate. Catching up on some sleep. This is my new number by the way. ,0
WHO ARE YOU SEEING?,0
" So Obama IS jesus, then?",0
"  also, a fantastic documentary :)",0
"  Excuse me for being ignorant to the facts, but what is ""the MSM?""",0
Will it help if we propose going back again tomorrow,0
That means get the door,0
Ok lor. I'm in town now lei.,0
Ok lor... But buy wat?,0
When you came to hostel.,0
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,0
JANE FONDA'S NEW WORKOUT VIDEO!,0
"It is possible that Palin's strengths as a personality were not capitalized properly by the McCain campaign. Her expensive makeover, for example, might not have been so radically necessary if the idea were to push the hockey mom image more.  But I think there are some pretty obvious reasons why the campaign wants to control Palin rather tightly. Upon introduction of Palin, the talk was as if Obama and Palin were the ones directly contesting for office.  This obviously would be damaging to McCain so you would have to think that McCain's advisers would want to redirect the focus on the main candidate and, also, bring Palin under wing in terms of talking points ... the way that the McCain advisers see the issues to be.  Rollins refers to the problem as mishandling Palin which does not underscore whether he saw Palin as an asset for substantive issues.  Bill Kristol, an early and still vocal champion of Palin feels that she should have been let loose to just speak her mind ... within bounds, presumably.  Either way, her role was to keep the hopes of a major BOP base alive and active and she has done that.  That there are GOP opinion leaders that have moved away from the campaign to support Obama isn't simply a matter of Palin having been mishandled, imo.",0
Didn't the American government sterilize Native Americans as late as the 1970s?,0
"Who knows, but I do find more and more people standing at the gas pump curseing with me as they fill their vehicles.",0
I'm in town now so i'll jus take mrt down later.,0
Oh god..taken the teeth?is it paining,0
"Rome fell because it spread itself too thin militarily, and it's economy started to collapse due to moving more and more to the left (more and more / larger government)...  Sound familiar?  AMAZING video by the way. One everyone should watch.",0
http://www.thefileroom.org/documents/dyn/DisplayCase.cfm/id/373   http://www.thefileroom.org/documents/dyn/DisplayCase.cfm/id/373   http://www.thefileroom.org/documents/dyn/DisplayCase.cfm/id/1178   http://www.cnn.com/2005/LAW/07/06/reporters.contempt/  http://www.pen.org/viewmedia.php/prmMID/279  http://www.msnbc.msn.com/id/13898471/  Thank goodness for freedom in the USA!,0
Haha i think i did too,0
Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,0
Yes..gauti and sehwag out of odi series.,0
Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,0
THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,0
  I absolutely agree with this.,0
Ugh hopefully the asus ppl dont randomly do a reformat.,0
Tell me where I'm wrong.,0
I just cooked a rather nice salmon a la you,0
"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",0
No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,0
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",0
When Ì_ login dat time... Dad fetching Ì_ home now?,0
Sorry . I will be able to get to you. See you in the morning.,0
"This thread has sparked much deep thought in me. Like:  1) The lobbyist - is she hot?  2) Maybe they can double date with Obama and his gay-male-crackwhore buddy.  3) The older I get, the more I despise the US Education system. If I had learned what politics was really like in social studies, I would have been a politician. Those guys get more ass than a toilet seat.",0
 No you don't.,0
Got it..mail panren paru..,0
Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,0
We are okay. Going to sleep now. Later,0
You unbelievable faglord,0
What should i eat fo lunch senor,0
"Wat time liao, where still got.",0
"we were writing each other,remember...i was like the first normal and non-ghetto girl writing you!",0
memento is a awesome one u should check out  mullholland drive very weird and stylized but found it to be awesome also  donnie darko jus cus people should see that film  12 monkeys brad pitts performance is epic  seven david fincher at his best  crash (james spader) its a very haunting film that i found very good.... might like/some dont :/,0
I will lick up every drop :) are you ready to use your mouth as well?,0
"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",0
He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. ÌÏ got a lot of work ar?,0
What makes the book so scary is Jack's slow descent into madness but a major flaw with the film is that Jack starts off as already crazy. When he smiles that famous grin with the crooked eye-brow we already know he's nuts. It takes the terror out of Jack's slow mental breakdown.,0
I thought slide is enough.,0
"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",0
No current and food here. I am alone also,0
" I clicked your link and got this  http://www.foxnews.com/story/0,2933,350135,00.html",0
"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",0
"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",0
Daddy will take good care of you :),0
I will see in half an hour,0
"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",0
i woud also like to add that no matter what we say here...... Barack Obama is our next prez. If you don't like it you can always leave :-),0
Taye Diggs,0
Water logging in desert. Geoenvironmental implications.,0
"Yeah, we got one lined up for us",0
" The prequels being 3 of the worst movies is hardly a secret.The only redeeming quality of the three were Qui-Gon Jinn and Darth Maul, and in typical Lucas fashion he took the only good things in the films and killed them. Hayden Christensen's acting is on par with Keanu Reeves, but considering the ep 1-3 held little continuity to the original 3, I guess his horrible acting falls short of being the top reason things went wrong.",0
   yup and he gained like 60 pounds for Batman Begins wtf,0
"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",0
"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...",0
  (also 8.5/10 here),0
Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.,0
Idea will soon get converted to live:),0
But i dint slept in afternoon.,0
"  K. Now here is my stance on it all. I think if 1 is legal the other has to be. Simply because they are the same thing in concept: cheap labor for an advantage in a market, less input for the same output. I'm not necessarily for both, but i do think that if Companies can go offshore, then companies who can't afford to (Despite the industry) should be able to higher cheap labor.  The problem with socialism is that government controlling wages will lead to lack of effort because of the lack of benefits. Right now, people work hard and continue to work hard to work their way up that ladder, with socialism, you don't get the same kind of purpose, or drive, from the workers. What we have now, isn't a real capitalism because no matter what, the gov't still watches for monopolies and still regulates a base point in wages (minimum wages).  I would prefer a capitalistic market over a socialistic market any day of the week because it benefits the hard working man who strives to climb the ladder.",0
"Lol you forgot it eh ? Yes, I'll bring it in babe",0
"Well, I meant as opposed to my drunken night of before",0
"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",0
"It'll be tough, but I'll do what I have to",0
Well crap. The world ends tomorrow and I spent my last day on MySpace.  How pathetic society is! *logs into AIM*,0
"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",0
"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",0
  Except for that fact that Alba looks better in a bikini. :),0
Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. ,0
Lmao but its so fun...,0
deff. pineapple  *yummy*,0
Overrated put some meat on her. Plus she's got tatto's of her mans name on her not to smart either...,0
"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",0
Dai what this da.. Can i send my resume to this id.,0
"damn...the banks are closed already, so much for getting an obnoxious loan i dont have to pay back and having a night on the town to end all nights on the town",0
How much i gave to you. Morning.,0
Ultimately tor motive tui achieve korli.,0
"According to most sitcoms that I watch... Yes. We are entering a world dominated by women. Or are as my nerdy half cousin would call it: ""We are about to interface with theÂ orifice of a matriarchtical society, flamen!""",0
"""Seven Samuari""    ""Casablanca""    ""On the waterfront""    ""Requiem for a dream""    ok so thats 4 buts its soooooooooo hard....",0
Dude ive been seeing a lotta corvettes lately,0
Got smaller capacity one? Quite ex...,0
Wake me up at  &lt;#&gt;  am morning:),0
U can call now...,0
   No mames guey!!!,0
Dai  &lt;#&gt;  naal eruku.,0
If you r @ home then come down within 5 min,0
Is avatar supposed to have subtoitles,0
Shopping? Eh ger i toking abt syd leh...Haha,0
Ok. C u then.,0
Hi. I'm sorry i missed your call. Can you pls call back.,0
You do got a shitload of diamonds though,0
"Instead of stopping her reproductive abilities... stop her reson for reproducing. quit allowing her to receive checks! some new legislation should be passed saying that if the state has 2 or more children in their custody, you get no more checks for any more children that you have. You are on your own!!!! They'll think twice about having kids for profit. IMHO",0
I think if there where a statue that has criminalized stupidity in some way thereÃ¢â¬â¢s an avenue for prosecution aside from that no.  PS DonÃ¢â¬â¢t buy a Benny Hinn CD the hole heals up in a week and all youÃ¢â¬â¢re left with is a shiny $14.99 coaster.,0
I'm not excited for number 2. The 1st was so disappointing.,0
Oh wow thats gay. Will firmware update help,0
Thats cool! I am a gentleman and will treat you with dignity and respect.,0
Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,0
  I agree it would be nuts to equate Bush with either. All three were in control and were all brutal dictators. Bush is just a poor sap who's letting himself be lead along by the likes of Cheney and Rummy and their business interests. It would also be interesting to see how Bush Snr's company has done since the launch of this war on terror.,0
 sucks you need it to get laid man. sorry to hear that.,0
goonies is my all time favorite movie.,0
About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,0
"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",0
And stop being an old man. You get to build snowman snow angels and snowball fights.,0
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,0
U should have made an appointment,0
Batman saves Harvey.....the girlfriend dies.  Two-face falls to his death in the end.  Joker gets arrested.  The boat with the prisoners on it....they throw the detonator out the window...the other boat doesn't have the courage to push it.  He never shows his true identity....he lets Harvey be a decoy.  The girl chooses Harvey in the note.  The Joker kills the asian guy by burning him on top of a stack of money.,0
"'An Amazing Quote'' - \Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....\""""",0
ÌÏ dun need to pick ur gf?,0
"Mine favourite ending phrase is in ""The Departed""  'OK'",0
"Leonard Nimoy in Brave New World with Tim Guinee.  Tim in The Pompatus of Love with Charlie Murphy.  Charlie in Kings Ransom with Jay Mohr.  Jay in Picture Perfect with Bacon.    1.Dolly Parton  2.Jet Li  3.Burt Reynolds, Sylvester Stallone, Julia Roberts, Anthony Anderson, Morgan Freeman, Joe Pesci, DMX",0
Yar else i'll thk of all sorts of funny things.,0
"Not yet chikku..going to room nw, i'm in bus..",0
Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time ,0
"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",0
Try neva mate!!,0
"\GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI\""""",0
How do you guys go to see movies on your side.,0
"  Man, weed will put your ass in jail!!! Drink in moderation, don't drive and enjoy.",0
"  ÃÂ  I neither want your deserters, nor your Mexicans. The moment Mexicans start to trickle through our border, I suggest it is time to retrieve our troops from Afghanistan, and have them shoot any of the fuckers attempting to make the mess of our country that they have of yours. Not going to happen on my watch. I am already working towards getting Muslims booted out of Canada since a few of their own were spying on one of our nuclear power plants with the sole intention of bombing it.",0
"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",0
"Bale's Batman voice was shit. (and that concludes the list of things not awesome about ""The Dark Knight"")  The movie is badass. Best (non indie) of the Year. (mainstream NEVER tops indie)  And now, Corrections to dumb comments made earlier by people who just didn't know any better:  1) ""The Dark Knight"" is a gift from god... Specifically to me. 2) Ledger's ""Joker"" is in fact the greatest portrayl of a (super)villain of all times. Primarily due to the fact that He played it in such a realistic way. If a super villain like ""The Joker"" did really exist, I imagine that he'd be exactly like that. Most super villains in movies don't have the level of realistic character depth, that Ledger, (along with the amazing writers) brought to the ""joker"".ÃÂ  Besides... I dare the OP to suggest who IS the greatest villain then, since ""the joker isn't"" 3)I agree that other films have been storywise on par (and better) than The Dark Knight... But what makes this one stand out is that it was done on a mainstream scale.ÃÂ  This movie is VERY noir, and dark, unhappy movies are generally not so big with the mass public.ÃÂ  Thats why we've rarely seen it done (if ever), in a guaranteed blockbuster hit like a Batman movie (or any other big name superhero movie)ÃÂ  I think with the success of ""The Dark Knight"" big budget studios may stop ""playing it safe"" and start producing more films that think outside ""hollywood box"".  -Dark Knight was awesome.ÃÂ  Very Awesome.",0
U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,0
critics are lame. told you it was a good movie.,0
"It's ok, at least armand's still around",0
Another fan here.    I even dressed like Alex last Saturday.        Indeed.,0
"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",0
"That day Ì_ say Ì_ cut ur hair at paragon, is it called hair sense? Do Ì_ noe how much is a hair cut? ",0
Wow v v impressed. Have funs shopping!,0
Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,0
CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,0
"I've got ten bucks, jay is being noncomittal",0
Ok can...,0
" finally , a sharp minded teen.",0
"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",0
Also are you bringing galileo or dobby,0
